date,volume_usd,revenue_observed_usd,revenue_estimated_usd,revenue_blended_usd,revenue_100_usd,revenue_50_usd
2023-07-28,36129170.0,,9647.930578739,9647.930578739,9647.930578739,4823.9652893695
2023-07-29,23324912.0,,6228.682577850426,6228.682577850426,6228.682577850426,3114.341288925213
2023-07-30,39341786.0,,10505.827290568976,10505.827290568976,10505.827290568976,5252.913645284488
2023-07-31,51382690.0,,13721.229302219417,13721.229302219417,13721.229302219417,6860.614651109709
2023-08-01,74496023.0,,19893.41184134991,19893.41184134991,19893.41184134991,9946.705920674955
2023-08-02,68719258.0,,18350.78499191802,18350.78499191802,18350.78499191802,9175.39249595901
2023-08-03,91651047.0,,24474.48803625285,24474.48803625285,24474.48803625285,12237.244018126425
2023-08-04,60199124.0,,16075.569110856986,16075.569110856986,16075.569110856986,8037.784555428493
2023-08-05,37639404.0,,10051.223341613191,10051.223341613191,10051.223341613191,5025.611670806596
2023-08-06,37894324.0,,10119.297157400604,10119.297157400604,10119.297157400604,5059.648578700302
2023-08-07,62734270.0,,16752.554289729567,16752.554289729567,16752.554289729567,8376.277144864784
2023-08-08,56369950.0,,15053.026801528753,15053.026801528753,15053.026801528753,7526.5134007643765
2023-08-09,46922973.0,,12530.306842145683,12530.306842145683,12530.306842145683,6265.153421072841
2023-08-10,39841296.0,,10639.216399795287,10639.216399795287,10639.216399795287,5319.608199897643
2023-08-11,28629768.0,,7645.290886820908,7645.290886820908,7645.290886820908,3822.645443410454
2023-08-12,32349494.0,,8638.606211250739,8638.606211250739,8638.606211250739,4319.303105625369
2023-08-13,28892164.0,,7715.361093032088,7715.361093032088,7715.361093032088,3857.680546516044
2023-08-14,39489758.0,,10545.341721251916,10545.341721251916,10545.341721251916,5272.670860625958
2023-08-15,51237936.0,,13682.574205991223,13682.574205991223,13682.574205991223,6841.287102995611
2023-08-16,114183090.0,,30491.44294169801,30491.44294169801,30491.44294169801,15245.721470849005
2023-08-17,159676245.0,,42639.93130298096,42639.93130298096,42639.93130298096,21319.96565149048
2023-08-18,232106431.0,,61981.68220213401,61981.68220213401,61981.68220213401,30990.841101067006
2023-08-19,111590053.0,,29798.998554957278,29798.998554957278,29798.998554957278,14899.499277478639
2023-08-20,71202532.0,,19013.918276186312,19013.918276186312,19013.918276186312,9506.959138093156
2023-08-21,55078379.0,,14708.125788150573,14708.125788150573,14708.125788150573,7354.062894075287
2023-08-22,49355559.0,,13179.904407072096,13179.904407072096,13179.904407072096,6589.952203536048
2023-08-23,41996684.0,,11214.79103365062,11214.79103365062,11214.79103365062,5607.39551682531
2023-08-24,37356876.0,,9975.777087781455,9975.777087781455,9975.777087781455,4987.888543890727
2023-08-25,43584323.0,,11638.754021344457,11638.754021344457,11638.754021344457,5819.377010672229
2023-08-26,19924757.0,,5320.705466918946,5320.705466918946,5320.705466918946,2660.352733459473
2023-08-27,25077876.0,,6696.793939916829,6696.793939916829,6696.793939916829,3348.3969699584145
2023-08-28,38558340.0,,10296.615935306989,10296.615935306989,10296.615935306989,5148.307967653494
2023-08-29,62234996.0,,16619.228201923805,16619.228201923805,16619.228201923805,8309.614100961902
2023-08-30,44384671.0,,11852.478885293245,11852.478885293245,11852.478885293245,5926.239442646623
2023-08-31,60537906.0,,16166.037428211808,16166.037428211808,16166.037428211808,8083.018714105904
2023-09-01,61474577.0,,16416.16597484374,16416.16597484374,16416.16597484374,8208.08298742187
2023-09-02,72667399.0,,19405.096239120023,19405.096239120023,19405.096239120023,9702.548119560011
2023-09-03,38717787.0,,10339.194649044066,10339.194649044066,10339.194649044066,5169.597324522033
2023-09-04,60507398.0,,16157.890574406527,16157.890574406527,16157.890574406527,8078.945287203263
2023-09-05,62891469.0,,16794.532697731942,16794.532697731942,16794.532697731942,8397.266348865971
2023-09-06,57272518.0,,15294.048485851734,15294.048485851734,15294.048485851734,7647.024242925867
2023-09-07,61613054.0,,16453.14486150934,16453.14486150934,16453.14486150934,8226.57243075467
2023-09-08,34597416.0,,9238.891116838664,9238.891116838664,9238.891116838664,4619.445558419332
2023-09-09,20155649.0,,5382.362847566943,5382.362847566943,5382.362847566943,2691.1814237834715
2023-09-10,40168389.0,,10726.563287553612,10726.563287553612,10726.563287553612,5363.281643776806
2023-09-11,83929462.0,,22412.51661432889,22412.51661432889,22412.51661432889,11206.258307164446
2023-09-12,77140211.0,,20599.51558691436,20599.51558691436,20599.51558691436,10299.75779345718
2023-09-13,57248498.0,,15287.634187031657,15287.634187031657,15287.634187031657,7643.817093515829
2023-09-14,48697351.0,,13004.13659700697,13004.13659700697,13004.13659700697,6502.068298503485
2023-09-15,45887082.0,,12253.68259489227,12253.68259489227,12253.68259489227,6126.841297446135
2023-09-16,38866272.0,,10378.84607120472,10378.84607120472,10378.84607120472,5189.42303560236
2023-09-17,46617558.0,,12448.748845720478,12448.748845720478,12448.748845720478,6224.374422860239
2023-09-18,71401300.0,,19066.997266522234,19066.997266522234,19066.997266522234,9533.498633261117
2023-09-19,32179156.0,,8593.119165771386,8593.119165771386,8593.119165771386,4296.559582885693
2023-09-20,38406047.0,,10255.94762514022,10255.94762514022,10255.94762514022,5127.97381257011
2023-09-21,63207185.0,,16878.841472348053,16878.841472348053,16878.841472348053,8439.420736174026
2023-09-22,31725375.0,,8471.941524935719,8471.941524935719,8471.941524935719,4235.9707624678595
2023-09-23,27864372.0,,7440.899602071091,7440.899602071091,7440.899602071091,3720.4498010355455
2023-09-24,20442971.0,,5459.089290763519,5459.089290763519,5459.089290763519,2729.5446453817594
2023-09-25,34748310.0,,9279.185838160749,9279.185838160749,9279.185838160749,4639.5929190803745
2023-09-26,27909234.0,,7452.8795468532,7452.8795468532,7452.8795468532,3726.4397734266
2023-09-27,37192907.0,,9931.990819537117,9931.990819537117,9931.990819537117,4965.995409768559
2023-09-28,33019950.0,,8817.644726226285,8817.644726226285,8817.644726226285,4408.822363113142
2023-09-29,25881533.0,,6911.402438952861,6911.402438952861,6911.402438952861,3455.7012194764307
2023-09-30,16937685.0,,4523.038006257794,4523.038006257794,4523.038006257794,2261.519003128897
2023-10-01,20355716.0,,5435.7887227557885,5435.7887227557885,5435.7887227557885,2717.8943613778943
2023-10-02,23001991.0,,6142.44978062821,6142.44978062821,6142.44978062821,3071.224890314105
2023-10-03,22481410.0,,6003.4338732987435,6003.4338732987435,6003.4338732987435,3001.7169366493717
2023-10-04,26066505.0,,6960.7973465859595,6960.7973465859595,6960.7973465859595,3480.3986732929798
2023-10-05,24441954.0,,6526.97738145471,6526.97738145471,6526.97738145471,3263.488690727355
2023-10-06,73054793.0,,19508.545900947847,19508.545900947847,19508.545900947847,9754.272950473924
2023-10-07,18545038.0,,4952.265418886644,4952.265418886644,4952.265418886644,2476.132709443322
2023-10-08,16957118.0,,4528.227392975968,4528.227392975968,4528.227392975968,2264.113696487984
2023-10-09,24400913.0,,6516.017796197643,6516.017796197643,6516.017796197643,3258.0088980988216
2023-10-10,20309137.0,,5423.3502704352095,5423.3502704352095,5423.3502704352095,2711.6751352176047
2023-10-11,27510483.0,,7346.39711268151,7346.39711268151,7346.39711268151,3673.198556340755
2023-10-12,23138901.0,,6179.01021574297,6179.01021574297,6179.01021574297,3089.505107871485
2023-10-13,42638418.0,,11386.159628113666,11386.159628113666,11386.159628113666,5693.079814056833
2023-10-14,24333225.0,,6497.942398257041,6497.942398257041,6497.942398257041,3248.9711991285203
2023-10-15,29165551.0,,7788.3663349773005,7788.3663349773005,7788.3663349773005,3894.1831674886503
2023-10-16,35959804.0,,9602.70309605953,9602.70309605953,9602.70309605953,4801.351548029765
2023-10-17,18796068.0,,5019.300449394703,5019.300449394703,5019.300449394703,2509.6502246973514
2023-10-18,21993155.0,,5873.050298344705,5873.050298344705,5873.050298344705,2936.5251491723525
2023-10-19,27821470.0,,7429.443055527425,7429.443055527425,7429.443055527425,3714.7215277637124
2023-10-20,28236677.0,,7540.319898582676,7540.319898582676,7540.319898582676,3770.159949291338
2023-10-21,28300138.0,,7557.266518791702,7557.266518791702,7557.266518791702,3778.633259395851
2023-10-22,76568552.0,,20446.859814675157,20446.859814675157,20446.859814675157,10223.429907337579
2023-10-23,138067135.0,,36869.43634978013,36869.43634978013,36869.43634978013,18434.718174890066
2023-10-24,157137120.0,,41961.88357227636,41961.88357227636,41961.88357227636,20980.94178613818
2023-10-25,173145507.0,,46236.76191721448,46236.76191721448,46236.76191721448,23118.38095860724
2023-10-26,155302838.0,,41472.05705819285,41472.05705819285,41472.05705819285,20736.028529096424
2023-10-27,121115266.0,,32342.6106493315,32342.6106493315,32342.6106493315,16171.30532466575
2023-10-28,50276885.0,,13425.935226168887,13425.935226168887,13425.935226168887,6712.967613084444
2023-10-29,50713563.0,,13542.545683294324,13542.545683294324,13542.545683294324,6771.272841647162
2023-10-30,73011656.0,,19497.02660002355,19497.02660002355,19497.02660002355,9748.513300011775
2023-10-31,87595924.0,,23391.60832458918,23391.60832458918,23391.60832458918,11695.80416229459
2023-11-01,102967830.0,,27496.520835751253,27496.520835751253,27496.520835751253,13748.260417875626
2023-11-02,132745225.0,,35448.27394205538,35448.27394205538,35448.27394205538,17724.13697102769
2023-11-03,67745591.0,,18090.777036495598,18090.777036495598,18090.777036495598,9045.388518247799
2023-11-04,59672735.0,,15935.002235686263,15935.002235686263,15935.002235686263,7967.501117843131
2023-11-05,73048726.0,,19506.92576976794,19506.92576976794,19506.92576976794,9753.46288488397
2023-11-06,192608765.0,,51434.22872921394,51434.22872921394,51434.22872921394,25717.11436460697
2023-11-07,161257905.0,,43062.297659007636,43062.297659007636,43062.297659007636,21531.148829503818
2023-11-08,99319238.0,,26522.20112881798,26522.20112881798,26522.20112881798,13261.10056440899
2023-11-09,243243155.0,,64955.632061114346,64955.632061114346,64955.632061114346,32477.816030557173
2023-11-10,132176720.0,,35296.4604137162,35296.4604137162,35296.4604137162,17648.2302068581
2023-11-11,125827652.0,,33601.00581833819,33601.00581833819,33601.00581833819,16800.502909169096
2023-11-12,123200735.0,,32899.51411919013,32899.51411919013,32899.51411919013,16449.757059595064
2023-11-13,134781730.0,,35992.10206939002,35992.10206939002,35992.10206939002,17996.05103469501
2023-11-14,126553809.0,,33794.91872376241,33794.91872376241,33794.91872376241,16897.459361881203
2023-11-15,120826790.0,,32265.576042070043,32265.576042070043,32265.576042070043,16132.788021035021
2023-11-16,156503238.0,,41792.611775246085,41792.611775246085,41792.611775246085,20896.305887623043
2023-11-17,131408891.0,,35091.419420846934,35091.419420846934,35091.419420846934,17545.709710423467
2023-11-18,75438762.0,,20145.160786201668,20145.160786201668,20145.160786201668,10072.580393100834
2023-11-19,79739489.0,,21293.626569780656,21293.626569780656,21293.626569780656,10646.813284890328
2023-11-20,136051394.0,,36331.15303929395,36331.15303929395,36331.15303929395,18165.576519646977
2023-11-21,413102781.0,,110314.93258693794,110314.93258693794,110314.93258693794,55157.46629346897
2023-11-22,142061425.0,,37936.071222138155,37936.071222138155,37936.071222138155,18968.035611069077
2023-11-23,96448300.0,,25755.546081944114,25755.546081944114,25755.546081944114,12877.773040972057
2023-11-24,132520292.0,,35388.207852276195,35388.207852276195,35388.207852276195,17694.103926138097
2023-11-25,83682245.0,,22346.499807026536,22346.499807026536,22346.499807026536,11173.249903513268
2023-11-26,128799632.0,,34394.643112563346,34394.643112563346,34394.643112563346,17197.321556281673
2023-11-27,127106148.0,,33942.415284794115,33942.415284794115,33942.415284794115,16971.207642397057
2023-11-28,132893063.0,,35487.75258938936,35487.75258938936,35487.75258938936,17743.87629469468
2023-11-29,113597073.0,,30334.95301032231,30334.95301032231,30334.95301032231,15167.476505161156
2023-11-30,106740709.0,,28504.03013291978,28504.03013291978,28504.03013291978,14252.01506645989
2023-12-01,143874682.0,,38420.28322195472,38420.28322195472,38420.28322195472,19210.14161097736
2023-12-02,209746312.0,,56010.637867477475,56010.637867477475,56010.637867477475,28005.318933738738
2023-12-03,221991640.0,,59280.62924723762,59280.62924723762,59280.62924723762,29640.31462361881
2023-12-04,400950187.0,,107069.7048868939,107069.7048868939,107069.7048868939,53534.85244344695
2023-12-05,373770782.0,,99811.71881604225,99811.71881604225,99811.71881604225,49905.859408021126
2023-12-06,350438179.0,,93580.98243418577,93580.98243418577,93580.98243418577,46790.49121709289
2023-12-07,374814845.0,,100090.52531350205,100090.52531350205,100090.52531350205,50045.26265675102
2023-12-08,283419423.0,,75684.29935617851,75684.29935617851,75684.29935617851,37842.149678089256
2023-12-09,409090669.0,,109243.53852916896,109243.53852916896,109243.53852916896,54621.76926458448
2023-12-10,229018089.0,,61156.97160902036,61156.97160902036,61156.97160902036,30578.48580451018
2023-12-11,1004282165.0,,268183.4265604692,268183.4265604692,268183.4265604692,134091.7132802346
2023-12-12,376235661.0,,100469.93990102681,100469.93990102681,100469.93990102681,50234.969950513405
2023-12-13,393869682.0,,105178.9274153269,105178.9274153269,105178.9274153269,52589.46370766345
2023-12-14,449504693.0,,120035.69616687532,120035.69616687532,120035.69616687532,60017.84808343766
2023-12-15,285519423.0,,76245.08318307938,76245.08318307938,76245.08318307938,38122.54159153969
2023-12-16,215253595.0,,57481.30226584227,57481.30226584227,57481.30226584227,28740.651132921135
2023-12-17,209382475.0,,55913.47886498789,55913.47886498789,55913.47886498789,27956.739432493945
2023-12-18,369276038.0,,98611.44274877572,98611.44274877572,98611.44274877572,49305.72137438786
2023-12-19,252931006.0,,67542.67499360262,67542.67499360262,67542.67499360262,33771.33749680131
2023-12-20,350071423.0,,93483.0439421768,93483.0439421768,93483.0439421768,46741.5219710884
2023-12-21,255873375.0,,68328.40496882854,68328.40496882854,68328.40496882854,34164.20248441427
2023-12-22,313117237.0,,83614.80115880235,83614.80115880235,83614.80115880235,41807.400579401175
2023-12-23,216066886.0,,57698.48342744419,57698.48342744419,57698.48342744419,28849.241713722095
2023-12-24,285999399.0,,76373.25593455583,76373.25593455583,76373.25593455583,38186.62796727791
2023-12-25,264966740.0,,70756.69640887922,70756.69640887922,70756.69640887922,35378.34820443961
2023-12-26,400366485.0,,106913.83315292739,106913.83315292739,106913.83315292739,53456.91657646369
2023-12-27,315016770.0,,84122.05229454733,84122.05229454733,84122.05229454733,42061.02614727367
2023-12-28,364730218.0,,97397.5273506793,97397.5273506793,97397.5273506793,48698.76367533965
2023-12-29,447011217.0,,119369.83854136796,119369.83854136796,119369.83854136796,59684.91927068398
2023-12-30,224178606.0,,59864.636467610035,59864.636467610035,59864.636467610035,29932.318233805017
2023-12-31,267649802.0,,71473.18106419935,71473.18106419935,71473.18106419935,35736.590532099675
2024-01-01,264852933.0,,70726.30539698011,70726.30539698011,70726.30539698011,35363.152698490056
2024-01-02,442397734.0,,118137.85442132888,118137.85442132888,118137.85442132888,59068.92721066444
2024-01-03,933857727.0,,249377.29044190602,249377.29044190602,249377.29044190602,124688.64522095301
2024-01-04,479514663.0,,128049.55608200873,128049.55608200873,128049.55608200873,64024.77804100436
2024-01-05,620173406.0,,165611.05521848737,165611.05521848737,165611.05521848737,82805.52760924368
2024-01-06,393370537.0,,105045.63577567051,105045.63577567051,105045.63577567051,52522.817887835256
2024-01-07,404691438.0,,108068.76824554947,108068.76824554947,108068.76824554947,54034.38412277473
2024-01-08,623690004.0,,166550.12725854068,166550.12725854068,166550.12725854068,83275.06362927034
2024-01-09,614822242.0,,164182.08082501398,164182.08082501398,164182.08082501398,82091.04041250699
2024-01-10,835255446.0,,223046.54545127062,223046.54545127062,223046.54545127062,111523.27272563531
2024-01-11,791781861.0,,211437.36289631823,211437.36289631823,211437.36289631823,105718.68144815911
2024-01-12,904336169.0,,241493.85602699374,241493.85602699374,241493.85602699374,120746.92801349687
2024-01-13,419548163.0,,112036.10686493697,112036.10686493697,112036.10686493697,56018.053432468485
2024-01-14,404389937.0,,107988.25544336165,107988.25544336165,107988.25544336165,53994.12772168082
2024-01-15,440072443.0,,117516.90890435834,117516.90890435834,117516.90890435834,58758.45445217917
2024-01-16,532946204.0,,142317.91038638513,142317.91038638513,142317.91038638513,71158.95519319257
2024-01-17,505126267.0,,134888.87670305133,134888.87670305133,134888.87670305133,67444.43835152566
2024-01-18,553622182.0,,147839.2218472223,147839.2218472223,147839.2218472223,73919.61092361115
2024-01-19,643883128.0,,171942.49742701862,171942.49742701862,171942.49742701862,85971.24871350931
2024-01-20,334604320.0,,89352.71003198164,89352.71003198164,89352.71003198164,44676.35501599082
2024-01-21,306679614.0,,81895.69884352376,81895.69884352376,81895.69884352376,40947.84942176188
2024-01-22,665704068.0,,177769.5594459587,177769.5594459587,177769.5594459587,88884.77972297935
2024-01-23,696180592.0,,185908.0079027949,185908.0079027949,185908.0079027949,92954.00395139745
2024-01-24,434659444.0,,116071.42209758189,116071.42209758189,116071.42209758189,58035.711048790945
2024-01-25,413186193.0,,110337.20692054245,110337.20692054245,110337.20692054245,55168.603460271224
2024-01-26,553241320.0,,147737.51649013607,147737.51649013607,147737.51649013607,73868.75824506803
2024-01-27,365919890.0,,97715.21726349683,97715.21726349683,97715.21726349683,48857.608631748415
2024-01-28,521419115.0,,139239.71748998185,139239.71748998185,139239.71748998185,69619.85874499092
2024-01-29,643928438.0,,171954.5970056838,171954.5970056838,171954.5970056838,85977.2985028419
2024-01-30,826998205.0,,220841.53249525977,220841.53249525977,220841.53249525977,110420.76624762989
2024-01-31,842630674.0,,225016.02572846413,225016.02572846413,225016.02572846413,112508.01286423206
2024-02-01,667122776.0,,178148.4111133372,178148.4111133372,178148.4111133372,89074.2055566686
2024-02-02,735516457.0,,196412.25405001192,196412.25405001192,196412.25405001192,98206.12702500596
2024-02-03,476307522.0,,127193.12141372745,127193.12141372745,127193.12141372745,63596.560706863725
